revenue,num_purchases,purchase,ab_group,av_site visit
0,0,0,A,6.88603121892083
0,0,0,A,9.29562829190399
0,0,0,A,5.4517489792779
0,0,0,A,8.89520051208092
0,0,0,A,8.75572949956404
4.28388,1,1,A,8.17017407319508
0,0,0,A,4.17691935074981
0,0,0,A,5.70776719035348
0,0,0,A,9.28678345592925
0,0,0,A,5.99690465099411
0,0,0,A,6.72952082316624
0,0,0,A,6.40129782771691
0,0,0,A,12.2450195653364
0,0,0,A,10.7159406929276
0,0,0,A,9.34419985645218
0,0,0,A,6.26754298940068
0,0,0,A,8.02397052614833
0,0,0,A,7.79036226452445
0,0,0,A,6.96457972883945
0,0,0,A,6.66125869832467
0,0,0,A,10.2618299883324
0,0,0,A,8.47676928463625
0,0,0,A,7.3861805453198
0,0,0,A,8.13620899355737
0,0,0,A,2.48534105997532
0,0,0,A,6.06145376371569
0,0,0,A,5.92546384216985
0,0,0,A,7.99824092103518
0,0,0,A,10.9358928916044
0,0,0,A,9.35640527534997
0,0,0,A,9.31644662562757
0,0,0,A,5.93199856160208
0,0,0,A,7.96390067483298
0,0,0,A,6.78023879521061
0,0,0,A,5.2196186465444
1.23671,1,1,A,8.71361079992494
0,0,0,A,5.33513129487983
0,0,0,A,8.18308889796026
0,0,0,A,4.55395037936978
42.743493,3,1,A,6.03970547165954
0,0,0,A,6.76576418703189
0,0,0,A,8.11666622615303
0,0,0,A,7.68407643993851
0,0,0,A,4.83045950607629
0,0,0,A,5.45649199414765
0,0,0,A,6.75821310727042
0,0,0,A,3.39897396264132
0,0,0,A,8.92708284885157
0,0,0,A,4.82742634124588
0,0,0,A,7.55261580200749
0,0,0,A,4.46662979305256
0.933791,1,1,A,5.26731709617889
0,0,0,A,9.08891378861153
0,0,0,A,7.75524894782575
0,0,0,A,8.4196984921
0,0,0,A,11.01876604883
0,0,0,A,11.023386281915
0,0,0,A,7.25350345822517
0,0,0,A,3.61336914869025
0,0,0,A,7.66270331444684
0,0,0,A,3.69938915758393
0,0,0,A,7.65931089920923
0,0,0,A,8.66551672009518
0,0,0,A,8.68354745255783
0,0,0,A,4.18847902840934
0,0,0,A,6.73631247485173
0,0,0,A,2.57101546088233
0,0,0,A,10.0771752790315
0,0,0,A,9.71036697085946
0,0,0,A,6.49696984913317
0,0,0,A,5.55221176403574
0,0,0,A,8.2730629350699
0,0,0,A,2.19561242777854
0,0,0,A,10.87515683542
0,0,0,A,9.5299641492893
0,0,0,A,8.1524298315635
0,0,0,A,8.92367679119343
0,0,0,A,5.40844338905299
0,0,0,A,3.51781763532198
0,0,0,A,8.15008106149617
0,0,0,A,6.93565324984957
0,0,0,A,6.71515535435174
0,0,0,A,5.87724925429211
0,0,0,A,7.4557932697935
0,0,0,A,8.4214697330317
0,0,0,A,8.39851863423246
0,0,0,A,6.94835889083333
0,0,0,A,9.30957994062919
0,0,0,A,5.5530075718998
0,0,0,A,6.04536707617808
0,0,0,A,10.6197525332681
0,0,0,A,8.24081452668179
0,0,0,A,7.55834107115516
0,0,0,A,11.2272586142644
0,0,0,A,8.10684595711064
0,0,0,A,9.66432834905572
0,0,0,A,9.79599589703139
0,0,0,A,6.10394535618252
0,0,0,A,7.06664322427241
0,0,0,A,3.46726791979745
0,0,0,A,8.4297529560281
0,0,0,A,7.16887952369871
0,0,0,A,6.29430941847386
0,0,0,A,3.53509803465567
0,0,0,A,5.5895374265965
0,0,0,A,5.56609520065831
0,0,0,A,3.84507201891392
0,0,0,A,9.60995875578373
0,0,0,A,8.19386186270276
0,0,0,A,8.8356331565883
0,0,0,A,6.69009195410763
0,0,0,A,7.66157099354314
0,0,0,A,4.82853137730854
0,0,0,A,5.41557382751489
0,0,0,A,4.71027432871051
0,0,0,A,7.69398083724081
0,0,0,A,9.46555828198325
2.31843,1,1,A,8.10381733975373
0,0,0,A,5.2393137543113
0,0,0,A,6.38094333629123
0,0,0,A,4.70496287965215
0,0,0,A,8.97908775589895
64.987165,3,1,A,7.7252629075083
0,0,0,A,6.93840901879593
0,0,0,A,6.70479620969854
0,0,0,A,8.97260760614881
0,0,0,A,5.12293935974594
0,0,0,A,5.26553448656341
0,0,0,A,8.28940428112401
0,0,0,A,8.22472101793392
0,0,0,A,3.27629222231917
0,0,0,A,6.07134906607098
0,0,0,A,6.27391854726011
0,0,0,A,7.28948306862731
0,0,0,A,6.67738858686062
0,0,0,A,7.76626747613772
0,0,0,A,4.78017809148877
0,0,0,A,8.68267433764412
0,0,0,A,6.83726183927502
0,0,0,A,9.44702277996112
0,0,0,A,7.37106929084985
0,0,0,A,6.99686224327888
0,0,0,A,8.71250576386228
0,0,0,A,4.35156052338425
0,0,0,A,8.49471361510223
0,0,0,A,4.78668097860646
0,0,0,A,5.52162090974161
0,0,0,A,8.33666389956488
0,0,0,A,5.56569957046304
0,0,0,A,8.45216745295329
0,0,0,A,6.05513050180161
0,0,0,A,6.28665147308493
0,0,0,A,5.80302993915393
0,0,0,A,6.97161921783118
0,0,0,A,5.27176907274406
0,0,0,A,8.61476236826275
0,0,0,A,4.5393393469858
0,0,0,A,8.33627963805338
0,0,0,A,8.54763256432488
0,0,0,A,4.74528077978175
0,0,0,A,6.30439571471652
0,0,0,A,6.73399781083572
0,0,0,A,6.7168538357073
0,0,0,A,6.52927737467689
0,0,0,A,4.25903762737289
0,0,0,A,7.3244713298045
0,0,0,A,6.64681592246052
0,0,0,A,9.44152943196241
0,0,0,A,10.3413016353733
0,0,0,A,4.63622781756567
0,0,0,A,2.46558683505281
0,0,0,A,5.78559947319445
0,0,0,A,8.94738277059514
0,0,0,A,4.75104697619099
0,0,0,A,8.31436536321416
0,0,0,A,7.18393166101305
0,0,0,A,6.22202732705045
0,0,0,A,7.36826804716839
0,0,0,A,8.28865167425829
0,0,0,A,8.3593216863228
0,0,0,A,7.37527343010879
0,0,0,A,9.05463948077522
0,0,0,A,6.31543698039604
0,0,0,A,7.52770246838918
0,0,0,A,7.44371063268045
0,0,0,A,8.80507413460873
0,0,0,A,5.78118160268059
0,0,0,A,10.1291801860789
0,0,0,A,10.5197081160731
0,0,0,A,9.83639565168414
0,0,0,A,4.9419862938812
0,0,0,A,4.46286903246073
0,0,0,A,9.45805495069362
0,0,0,A,6.62893070915015
0,0,0,A,4.99402303324314
0,0,0,A,6.08445261098677
0,0,0,A,4.55524186184629
0,0,0,A,5.96625013207085
0,0,0,A,6.22483311820542
0,0,0,A,12.2078394219279
0,0,0,A,5.6112334227073
0,0,0,A,8.71493411471602
0,0,0,A,4.49335984233766
0,0,0,A,3.81225745007395
0,0,0,A,8.32463810587069
0,0,0,A,5.65797690290492
0,0,0,A,9.53542111749994
0,0,0,A,5.93710992182604
0,0,0,A,4.53084011899773
0,0,0,A,3.82580892113037
0,0,0,A,6.12301973381545
0,0,0,A,9.32214006246067
0,0,0,A,6.81099790602457
0,0,0,A,7.15613750292687
0,0,0,A,9.10242433240637
0,0,0,A,8.65709252542001
0,0,0,A,5.65970039536478
0,0,0,A,6.97651457306347
0,0,0,A,3.79580469091889
0,0,0,A,7.75787738751387
0,0,0,A,4.68862835480831
0,0,0,A,5.4908845362952
0,0,0,A,10.133864083793
0,0,0,A,6.49207449390087
0,0,0,A,8.05971821540152
64.277367,2,1,A,8.48744220496155
0,0,0,A,4.57578279968584
0,0,0,A,7.02409706212347
0,0,0,A,6.40673433229676
0,0,0,A,5.14328020875109
0,0,0,A,5.52262590138707
0,0,0,A,4.54064447188284
0,0,0,A,8.94271706277504
0,0,0,A,7.6375421435223
0,0,0,A,8.0152598406421
0,0,0,A,7.77450749813579
0,0,0,A,6.09819052845705
0,0,0,A,3.80460859963205
0,0,0,A,9.989709173562
0,0,0,A,7.59998455981258
0,0,0,A,7.37745394365629
0,0,0,A,5.74822378842509
0,0,0,A,5.3513043844141
0,0,0,A,8.4232409739634
0,0,0,A,5.58423507248517
0,0,0,A,3.68194504920393
0,0,0,A,6.13294686848531
0,0,0,A,7.15782688933541
0,0,0,A,8.24749931273981
0,0,0,A,6.37018174023251
0,0,0,A,5.69018665776821
0,0,0,A,3.01743184030055
0,0,0,A,7.04092953531654
0,0,0,A,5.1673954607686
0,0,0,A,8.94271706277504
0,0,0,A,5.43974592295126
0,0,0,A,6.80730990500888
0,0,0,A,8.30110493046231
0,0,0,A,8.5313798940042
0,0,0,A,8.61836851475528
0,0,0,A,7.67807832238032
0,0,0,A,5.63373204789241
0,0,0,A,4.84172359795775
0,0,0,A,5.82364591030637
0,0,0,A,8.93195319297956
0,0,0,A,7.02333308657398
0,0,0,A,5.69321982259862
0,0,0,A,9.29267243412323
0,0,0,A,6.36149379209382
0,0,0,A,6.45230911180261
0,0,0,A,7.25026565708686
0,0,0,A,7.75097887020092
0,0,0,A,7.2595197656774
0,0,0,A,3.48746779712383
0,0,0,A,4.42512954981066
0,0,0,A,6.7397071638261
0,0,0,A,3.12284227623604
0,0,0,A,5.88815636950312
0,0,0,A,6.4206291376031
0,0,0,A,6.00678176345536
0,0,0,A,8.56939677253831
0,0,0,A,6.80976781444042
0,0,0,A,4.6457365846727
0,0,0,A,7.44371063268045
0,0,0,A,8.713387973723
0,0,0,A,10.5833727451972
0,0,0,A,7.23331267584581
0,0,0,A,7.81340886026737
0,0,0,A,4.59133970655967
0,0,0,A,8.38215455081081
0,0,0,A,4.97035343362949
0,0,0,A,6.63624304655241
0,0,0,A,6.33535718810163
0,0,0,A,5.53245753911323
0,0,0,A,5.15852788742631
0,0,0,A,6.7743861968047
0,0,0,A,7.66157099354314
0,0,0,A,7.11795236787293
0,0,0,A,8.69732629728969
0,0,0,A,10.2664684113115
0,0,0,A,6.86748434821493
0,0,0,A,8.46694219438359
0,0,0,A,6.90518290360342
0,0,0,A,6.68714973874739
0,0,0,A,4.68982434034115
0,0,0,A,6.34763309283881
0,0,0,A,5.83218379181926
0,0,0,A,6.42270278552314
0,0,0,A,8.19130163511727
0,0,0,A,8.66876816365402
0,0,0,A,7.65866515797097
0,0,0,A,7.18884747987613
0,0,0,A,6.65815277391812
0,0,0,A,9.69208612735383
0,0,0,A,6.59213027977967
0,0,0,A,5.75770072321757
0,0,0,A,6.91927325027063
0,0,0,A,6.5467214830569
0,0,0,A,8.87041678145761
0,0,0,A,8.21642642625375
0,0,0,A,9.40676854446065
0,0,0,A,6.40321686153766
0,0,0,A,8.52012034959625
0,0,0,A,4.02702552895061
0,0,0,A,9.42102942138445
0,0,0,A,7.01399939719704
6.98,2,1,A,6.87591763783712
0,0,0,A,6.99854708221392
0,0,0,A,9.51100573223084
0,0,0,A,9.78707375400699
21.06337,5,1,A,9.25270014198031
0,0,0,A,7.01859007170423
0,0,0,A,11.3426189222373
0,0,0,A,6.20864411251387
0,0,0,A,6.94652171153575
0,0,0,A,10.3612377592362
0,0,0,A,7.81706730270525
0,0,0,A,6.56632109388011
0,0,0,A,7.22592075765715
0,0,0,A,6.65706592774949
0,0,0,A,2.73039531242102
0,0,0,A,8.52093889482785
0,0,0,A,8.09012262328179
0,0,0,A,7.14003035175847
0,0,0,A,11.7135836211964
0,0,0,A,3.43326191289816
0,0,0,A,6.80423581291689
0,0,0,A,6.46199295663973
0,0,0,A,8.68703991221264
0,0,0,A,2.43091689702123
10.077827,1,1,A,6.74356342136161
0,0,0,A,6.1952245181892
0,0,0,A,5.85046008785139
0,0,0,A,6.24820258456748
0,0,0,A,8.08125732367625
0,0,0,A,8.49006609717617
0,0,0,A,5.69814018893521
0,0,0,A,4.32485321146669
0,0,0,A,5.25571194378426
0,0,0,A,5.15314822626533
0,0,0,A,7.41708972275956
9.99,1,1,A,4.21170752309262
0,0,0,A,7.16243120626314
0,0,0,A,7.37465269997483
0,0,0,A,3.76449988328386
0,0,0,A,10.1817580747883
0,0,0,A,6.32969558358309
0,0,0,A,3.90622644266113
0,0,0,A,8.70413386513246
0,0,0,A,6.86181137501262
0,0,0,A,5.48457264306489
0,0,0,A,9.04481239052257
0,0,0,A,6.31867932900786
0,0,0,A,4.22138454671949
0,0,0,A,5.9357002050383
0,0,0,A,6.99762849256513
0,0,0,A,3.7588246363448
0,0,0,A,6.02181116340216
0,0,0,A,4.21896983828628
0,0,0,A,8.08568656287389
0,0,0,A,8.60187028086511
0,0,0,A,9.71343196800444
0,0,0,A,5.507710188278
0,0,0,A,6.08767676970456
0,0,0,A,4.36656263849
0,0,0,A,7.26445832190802
0,0,0,A,7.18961600289913
0,0,0,A,1.43229171447455
0,0,0,A,6.15524767857278
0,0,0,A,7.93854623628431
0,0,0,A,7.10109715731232
0,0,0,A,5.02565071149729
0,0,0,A,9.87928742181975
0,0,0,A,7.31610397854819
0,0,0,A,6.45135641610249
0,0,0,A,7.51836195780197
0,0,0,A,7.51820506996592
0,0,0,A,3.43101546098478
0,0,0,A,10.1915624276734
0,0,0,A,7.16887952369871
0,0,0,A,6.92968241713243
0,0,0,A,2.35943061346188
0,0,0,A,5.15619048604276
0,0,0,A,5.94520897214534
0,0,0,A,2.91327650705352
0,0,0,A,5.51920620130841
0,0,0,A,4.52328221802599
0,0,0,A,7.39241513150046
0,0,0,A,6.95891812432092
0,0,0,A,6.30114427115768
0,0,0,A,7.77698132372461
0,0,0,A,6.22565848464728
0,0,0,A,5.73348770051962
14.99,1,1,A,9.7766145649366
0,0,0,A,1.40973624587059
0,0,0,A,6.4756217347458
0,0,0,A,6.43593138596042
0,0,0,A,2.94365363009274
0,0,0,A,6.48812273942167
0,0,0,A,7.67694372773985
0,0,0,A,8.40889369504293
0,0,0,A,7.58415935200173
0,0,0,A,7.96304120233981
0,0,0,A,3.23030817019753
0,0,0,A,6.68513748171972
0,0,0,A,4.00278749514837
0,0,0,A,7.41755811253097
0,0,0,A,6.67491021379828
0,0,0,A,6.1714435054746
0,0,0,A,8.38896211865358
17.050079,3,1,A,4.1059696690645
0,0,0,A,3.74106220481917
0,0,0,A,9.7842543204315
0,0,0,A,7.75311163527658
0,0,0,A,8.67418875207659
0,0,0,A,9.18949026020709
0,0,0,A,1.78299287147819
0,0,0,A,6.43162947602104
0,0,0,A,9.33147602557437
0,0,0,A,8.64161519933259
0,0,0,A,6.81929477144149
0,0,0,A,10.8771577237639
0,0,0,A,4.01122760598082
0,0,0,A,9.28943008551141
0,0,0,A,8.84638338396325
0,0,0,A,6.92554876371286
0,0,0,A,7.74785930337384
0,0,0,A,5.27443389222025
0,0,0,A,7.09251834853785
0,0,0,A,10.4357617550995
0,0,0,A,10.2309799280483
0,0,0,A,10.089726305916
0,0,0,A,10.1768831831868
0,0,0,A,9.47309799306094
0,0,0,A,10.1265790312318
0,0,0,A,5.75250068726018
0,0,0,A,9.75867478194414
0,0,0,A,6.77823563312995
0,0,0,A,8.47737409861293
0,0,0,A,6.10935457592132
0,0,0,A,8.36028575070668
0,0,0,A,9.44185685005505
0,0,0,A,7.74064473665203
0,0,0,A,5.32428784429794
0,0,0,A,7.45767592382617
0,0,0,A,4.99199940753169
0,0,0,A,2.24352460866793
0,0,0,A,2.89334038319066
0,0,0,A,4.71498096379219
0,0,0,A,6.41312580631347
0,0,0,A,6.38383098196937
0,0,0,A,4.27189788245595
0,0,0,A,6.52408643366653
0,0,0,A,4.23018845543265
0,0,0,A,8.4271881809691
0,0,0,A,5.56866452319082
0,0,0,A,9.0128209143877
0,0,0,A,8.23211066238582
0,0,0,A,3.9036980473902
0,0,0,A,5.68885879550362
0,0,0,A,4.59480942884693
0,0,0,A,8.12866700874292
0,0,0,A,6.33665094431489
0,0,0,A,7.53499434216064
0,0,0,A,4.29728187958244
0,0,0,A,5.05948846187675
0,0,0,A,7.37683093978558
0,0,0,A,5.7293722369941
0,0,0,A,6.68962811180972
14.8554669999999,5,1,A,8.33112280309433
0,0,0,A,4.92868948134128
0,0,0,A,10.1167473935056
0,0,0,A,4.52952589915367
0,0,0,A,9.33630998991429
0,0,0,A,7.37963445720379
0,0,0,A,6.8713178683829
0,0,0,A,5.81107214605435
0,0,0,A,6.87468981998972
0,0,0,A,5.72918579058023
0,0,0,A,7.80610334407538
0,0,0,A,10.9486985770054
0,0,0,A,8.0577832654235
0,0,0,A,6.55770135784405
0,0,0,A,5.94151414991939
0,0,0,A,3.39197994838468
0,0,0,A,8.59449882630724
0,0,0,A,8.03445017884951
0,0,0,A,8.70303337654332
0,0,0,A,6.92585571817472
0,0,0,A,6.63188656693092
0,0,0,A,5.1889413902536
0,0,0,A,3.17462890455499
0,0,0,A,4.32597643742337
0,0,0,A,8.69228314916836
0,0,0,A,6.43386001177714
0,0,0,A,8.18108573587961
0,0,0,A,5.11030647833831
0,0,0,A,8.33666389956488
0,0,0,A,9.60673004959244
0,0,0,A,6.03936213740963
0,0,0,A,6.29788828012533
0,0,0,A,4.59921593067702
0,0,0,A,6.75482296576956
0,0,0,A,6.17094328338862
0,0,0,A,6.7946997609688
0,0,0,A,8.87088971870253
0,0,0,A,8.80783445102861
0,0,0,A,5.77564960115706
0,0,0,A,3.20096787111833
0,0,0,A,7.97370730145485
0,0,0,A,7.23100255930331
0,0,0,A,3.98527972213923
0,0,0,A,9.8447902877815
0,0,0,A,6.8895555108902
0,0,0,A,8.76926732819993
6.137203,1,1,A,5.17251136846608
0,0,0,A,6.24179519439349
0,0,0,A,6.16844217295875
0,0,0,A,6.31819274934242
0,0,0,A,6.17777586233569
0,0,0,A,7.98993041319772
0,0,0,A,0.705423548817634
0,0,0,A,10.9959923014976
0,0,0,A,9.17450633499539
0,0,0,A,7.72346665547229
0,0,0,A,9.40992449107579
0,0,0,A,5.67326550884172
0,0,0,A,8.58861894306028
0,0,0,A,10.4364347811788
0,0,0,A,7.53293206292437
0,0,0,A,5.81617895880481
0,0,0,A,7.65559561335249
0,0,0,A,6.11661461737822
0,0,0,A,9.44993316300679
0,0,0,A,9.98317900160327
0,0,0,A,12.6056887842714
0,0,0,A,7.69202997110551
0,0,0,A,6.92417087923968
0,0,0,A,6.23587211014819
0,0,0,A,9.49194272328168
0,0,0,A,5.19745426066219
0,0,0,A,3.43700903106946
0,0,0,A,6.36632093522348
0,0,0,A,10.2423122320324
0,0,0,A,4.63345840619876
0,0,0,A,7.04506091499934
1.520214,1,1,A,6.70541466609574
0,0,0,A,6.43672719382448
0,0,0,A,7.69853285822319
0,0,0,A,4.89118191984016
0,0,0,A,8.6429021343356
6.12,1,1,A,3.12684405292384
0,0,0,A,5.15595856489381
0,0,0,A,7.18515947886044
0,0,0,A,6.70696080708876
0,0,0,A,2.65414327662438
0,0,0,A,5.60128582440666
0,0,0,A,8.61391653819009
0,0,0,A,8.3334147297428
0,0,0,A,8.04759010355338
0,0,0,A,11.3281761463731
0,0,0,A,6.28518263914157
0,0,0,A,4.11335931351641
0,0,0,A,6.0143896866357
0,0,0,A,5.70814463065472
0,0,0,A,7.29087459552101
0,0,0,A,6.40513589535839
0,0,0,A,8.64182893058751
0,0,0,A,5.64818619244033
0,0,0,A,5.77398749958957
0,0,0,A,5.25078248250065
0,0,0,A,7.27974692784483
0,0,0,A,6.26934151517344
0,0,0,A,9.91555807052646
0,0,0,A,8.68223778018727
0,0,0,A,6.53022324916674
0,0,0,A,6.98079829310882
0,0,0,A,5.62579898035619
0,0,0,A,5.2963072397979
0,0,0,A,6.93550090948702
0,0,0,A,6.74896354615339
0,0,0,A,8.49917013914092
0,0,0,A,7.18300852389074
0,0,0,A,6.7119084582664
0,0,0,A,6.76945900925784
0,0,0,A,8.51481799548491
0,0,0,A,7.53293206292437
0,0,0,A,7.78391622082563
0,0,0,A,7.77351614891086
0,0,0,A,6.96412043401506
0,0,0,A,5.20112407178385
0,0,0,A,8.48603021443705
0,0,0,A,7.39740825741319
0,0,0,A,5.91378138272557
0,0,0,A,8.09313987195491
0,0,0,A,6.38495420792606
0,0,0,A,6.25443717074813
0,0,0,A,8.42679255077383
0,0,0,A,4.70584963698639
0,0,0,A,2.64437530352734
0,0,0,A,8.02379544841824
0,0,0,A,5.64453002373921
0,0,0,A,6.39024746709038
0,0,0,A,6.35617779556196
0,0,0,A,6.73646708895103
0,0,0,A,9.73198565992061
0,0,0,A,6.48195409160689
0,0,0,A,10.4284312278032
0,0,0,A,8.478179001424
0,0,0,A,8.66011432156665
0,0,0,A,1.97355020139366
0,0,0,A,10.1693434721092
0,0,0,A,7.69511770561803
0,0,0,A,10.1417221180163
0,0,0,A,7.93666812972515
0,0,0,A,7.39350879887934
0,0,0,A,8.69513214132166
0,0,0,A,4.58563717477954
0,0,0,A,7.13450971891871
0,0,0,A,9.02734554477502
0,0,0,A,9.61750301433494
0,0,0,A,4.73659510537981
0,0,0,A,6.53745373204583
0,0,0,A,8.14232761916355
0,0,0,A,9.02121555048507
0,0,0,A,6.17660943538067
0,0,0,A,7.60654883782263
0,0,0,A,8.38099039759254
0,0,0,A,4.43003172625322
0,0,0,A,5.96187546255533
0,0,0,A,2.52921508438885
0,0,0,A,6.23389623290859
0,0,0,A,4.91451500641415
0,0,0,A,4.89996763865929
0,0,0,A,12.109905032441
0,0,0,A,6.34521156319533
0,0,0,A,7.68034751166124
0,0,0,A,8.10684595711064
0,0,0,A,5.83508735365467
0,0,0,A,7.07307335181395
0,0,0,A,6.67459871186293
0,0,0,A,9.8797239792766
0,0,0,A,8.87801106221741
0,0,0,A,4.77847733639646
0,0,0,A,6.05529875832144
0,0,0,A,7.14524630387313
0,0,0,A,9.02248884306755
0,0,0,A,8.88444118975895
0,0,0,A,5.87294734435272
0,0,0,A,7.52817995310761
0,0,0,A,5.94028178459848
0,0,0,A,7.34402091841912
0,0,0,A,6.08784729996114
0,0,0,A,11.6271452447399
0,0,0,A,8.66076006280491
0,0,0,A,7.80046447692438
0,0,0,A,7.85832198237767
0,0,0,A,4.35119672550354
0,0,0,A,5.85118086240254
0,0,0,A,5.75547473493498
0,0,0,A,5.70324245421215
0,0,0,A,4.76795448269695
0,0,0,A,6.6382643985271
0,0,0,A,9.56822204391938
0,0,0,A,7.32555590223637
0,0,0,A,6.20069512882037
0,0,0,A,4.84746705699945
0,0,0,A,6.8964517544664
0,0,0,A,6.35891764835105
0,0,0,A,5.20616267243167
0,0,0,A,4.30184754298534
0,0,0,A,6.51920472085475
0,0,0,A,8.46994807437295
0,0,0,A,3.73121237719897
0,0,0,A,7.75524894782575
0,0,0,A,6.16577280600904
0,0,0,A,9.5960389393731
0,0,0,A,7.34231106837979
0,0,0,A,5.15056526131229
0,0,0,A,11.7062349040061
0,0,0,A,8.38526502269087
0,0,0,A,10.4171716833952
0,0,0,A,3.52753103873692
0,0,0,A,8.08621861727443
0,0,0,A,7.04934690878144
0,0,0,A,7.11320025805617
0,0,0,A,5.69132352614542
0,0,0,A,4.62108927825465
0,0,0,A,8.12239376903744
0,0,0,A,8.67658072314225
0,0,0,A,5.34398749953834
0,0,0,A,7.76725655162591
0,0,0,A,9.32695128943305
0,0,0,A,6.30845660855993
0,0,0,A,5.8785020832438
0,0,0,A,5.07267613505246
0,0,0,A,7.94350298240897
0,0,0,A,9.34876551985508
0,0,0,A,10.4310869523324
0,0,0,A,7.16519607015653
0,0,0,A,6.55770135784405
0,0,0,A,6.30585772744962
0,0,0,A,12.4094562074169
0,0,0,A,6.27686076262034
3.263577,1,1,A,8.89376351045212
0,0,0,A,5.65970039536478
0,0,0,A,6.94851123119588
0,0,0,A,8.32425611809595
0,0,0,A,4.1382840158185
0,0,0,A,5.64164237806108
0,0,0,A,6.29202886050916
0,0,0,A,5.81289795666817
0,0,0,A,8.96738710656064
0,0,0,A,7.17747879610396
0,0,0,A,9.67964423983357
0,0,0,A,3.68072632630355
0,0,0,A,6.19555648375535
0,0,0,A,6.12790144662722
0,0,0,A,5.49677806196269
0,0,0,A,3.37235305272042
0,0,0,A,6.65753204378416
0,0,0,A,6.30390686131432
0,0,0,A,9.7903115551453
0,0,0,A,7.21791493054479
0,0,0,A,5.86199020693311
0,0,0,A,5.7582577887224
0,0,0,A,3.42648617736995
0,0,0,A,3.93624886276666
0,0,0,A,2.79533323412761
0,0,0,A,6.72797695590998
0,0,0,A,7.56773387768771
0,0,0,A,5.80321411183103
0,0,0,A,8.48079379869159
0,0,0,A,6.64759126669378
0,0,0,A,8.09580696516787
0,0,0,A,7.06511072569992
0,0,0,A,6.76129402057267
0,0,0,A,5.70399733481463
0,0,0,A,6.52377038425765
0,0,0,A,6.75158516463125
0,0,0,A,8.73045464180177
0,0,0,A,9.76582341030007
0,0,0,A,7.55102646001614
0,0,0,A,5.93799213168677
0,0,0,A,10.1245053833118
0,0,0,A,6.30065541775548
0,0,0,A,4.30108356743585
0,0,0,A,5.89261744101531
0,0,0,A,11.6008426579646
0,0,0,A,5.13998329045717
0,0,0,A,7.91266201707185
0,0,0,A,8.34125912154559
0,0,0,A,3.78471795050427
0,0,0,A,6.2185621522367
0,0,0,A,12.0901144277304
0,0,0,A,6.98003431755933
0,0,0,A,4.29384398960974
0,0,0,A,5.73815795581322
0,0,0,A,7.7954940883792
0,0,0,A,9.59319676843006
0,0,0,A,9.28796125156804
0,0,0,A,6.45564468362136
0,0,0,A,5.98526311881142
0,0,0,A,6.24918483884539
0,0,0,A,8.36260041472269
0,0,0,A,8.16817773232469
0,0,0,A,6.79362428348395
0,0,0,A,6.54829036141745
0,0,0,A,5.72712578508071
0,0,0,A,6.80607753968797
0,0,0,A,6.89430762070697
0,0,0,A,6.75944547259132
0,0,0,A,6.19124093139544
0,0,0,A,4.11379132349975
0,0,0,A,7.83372697190498
0,0,0,A,4.11119016865268
0,0,0,A,5.69435669097584
0,0,0,A,4.63006599096116
0,0,0,A,8.63861841429024
0,0,0,A,3.31038008374162
0,0,0,A,9.46359832090093
0,0,0,A,10.860259312205
0,0,0,A,4.5143600750016
0,0,0,A,1.86157321371138
0,0,0,A,7.45233718992677
0,0,0,A,10.717650542967
0,0,0,A,3.25795680913142
0,0,0,A,10.5168341128155
0,0,0,A,5.15127011970616
0,0,0,A,10.0310275178635
0,0,0,A,7.76676315075019
0,0,0,A,6.54483655528747
0,0,0,A,6.12234670773614
0,0,0,A,8.20411641546525
0,0,0,A,5.78173184697516
0,0,0,A,6.08988456809311
0,0,0,A,10.1570561986882
0,0,0,A,8.22379788081161
0,0,0,A,2.70158252026885
2.359254,1,1,A,0.996752891689538
0,0,0,A,7.81956159192487
0,0,0,A,9.6232783056912
0,0,0,A,8.85624685400398
0,0,0,A,7.80992094808607
0,0,0,A,5.42893885215744
0,0,0,A,6.3918481777655
0,0,0,A,8.6510603018105
0,0,0,A,3.30281308782286
0,0,0,A,8.39676103572128
0,0,0,A,4.78215624246513
0,0,0,A,5.7887258612318
0,0,0,A,8.57439899339806
0,0,0,A,8.50850610225461
0,0,0,A,8.64719494932797
0,0,0,A,7.2602928361739
0,0,0,A,10.4244476410094
0,0,0,A,8.9142225937685
0,0,0,A,4.41951342002722
0,0,0,A,7.809754965303
0,0,0,A,5.93323320065974
0,0,0,A,8.19367769002565
0,0,0,A,2.77416019747033
0,0,0,A,3.91229277232196
0,0,0,A,8.13082023744937
0,0,0,A,5.65452537051169
0,0,0,A,4.53966676507844
0,0,0,A,8.48099388752598
0,0,0,A,7.76264768722467
0,0,0,A,5.37844370631501
0,0,0,A,4.53116753709037
0,0,0,A,7.91826677817153
0,0,0,A,7.72101784098777
0,0,0,A,8.87444584298646
0,0,0,A,5.90099161348189
0,0,0,A,7.42835381464101
0,0,0,A,9.33630998991429
0,0,0,A,5.57202510611387
0,0,0,A,7.76774995250162
0,0,0,A,8.80116785486462
1.99,1,1,A,1.66395820491015
0,0,0,A,5.2859480951447
0,0,0,A,6.49839093460469
0,0,0,A,8.70655312103918
0,0,0,A,10.4983168006874
0,0,0,A,7.75656316766981
0,0,0,A,9.25356416194699
0,0,0,A,7.3734066922334
0,0,0,A,5.02664660819573
0,0,0,A,6.23603809293127
0,0,0,A,5.76011315791402
